name,category,phone_number,address,website,latitude,longitude,place_id
GAME WAREHOUSE,gaming store,08871464536,"Shop Number 4 Starcity, near by Cut Huy Cafe, Silicon City, Indore, Madhya Pradesh 452012",,,,
Tulika Gift Gallery,gift shop,07314095244,"Shop No.9, B-Block, Om Gurudev Complex, Near Om Complex, Vijay Nagar, Scheme No.54, Scheme No 54, Indore, Madhya Pradesh 452010",,22.7573989,75.8841852,
Hardware & Paints,hardware store,07312545752,"Saify Hotel Chouraha, Jawahar Marg, Siyaganj, Indore, Madhya Pradesh 452007",,22.7163389,75.8638459,
Gulab Enterprises,hardware store,,"459, Jawahar Marg, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Maruti traders hardware,hardware store,06263804748,"42, Jawahar Marg, Nihalpura, Bartan Bazar, Kantaphod, Indore, Madhya Pradesh 452007",,,,
Capital Hardware Center,hardware store,07314087110,"78, Siyaganj Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Fancy Hardware,hardware store,09301946998,"25, Jawahar Marg, near SAIFY HOTEL, SIGNAL, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Vikram Hardware,hardware store,09425057503,"LG-4, Vasundhara Complex, Patthar Godown Rd, Near New Siyaganj market, Indore, Madhya Pradesh 452003",,,,
Hasanji Hardware Collection,hardware store,08109495150,"75, Siyaganj Main Rd, near Yogeshwar Machine Tools, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Sangam Hardware Stores,hardware store,,"17, N Hathipala Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Ezzi Hardware and Paints,hardware store,09425312596,"23, S Hathipala Rd, opposite Ameer complex, Champa Bagh, Indore, Madhya Pradesh 452001",,,,
Cambay Hardware Stores,hardware store,06268524821,"43, near Bohra Masjid, Siyaganj, Indore, Madhya Pradesh 452007",https://indiamart.com,,,
Hardware House,hardware store,09827013786,"Shop No, 22, Jawahar Marg, opposite Saifee Hotel, South Hathipala, Sati Hotel Square, North Hathipala, Square, Indore, Madhya Pradesh 452007",https://hardwarehouse.in,22.715973,75.8641109,
Amber Enterprises,hardware store,08871332778,"11/3, Jawahar Marg, behind dilli darbar, Ranipura, Indore, Madhya Pradesh 452007",,,,
Modern Hardware,hardware store,09179925160,"31, Bohra Bazar, Chhota Sarafa, Bartan Bazar, Indore, Madhya Pradesh 452002",,,,
Hardware hub,hardware store,08871987599,"24/1, Jawahar Marg, Daulatganj, Indore, Madhya Pradesh 452007",,,,
Mahadev sanitary and hardware,hardware store,,"379, Siyaganj Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Taha hardware,hardware store,06264143489,"25, Jawahar Marg, Champa Bagh, Indore, Madhya Pradesh 452007",https://tahahardwareindore.in,,,
Mohammedi Hardware,hardware store,09039858392,"42, Siyaganj Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
S.K Hardware,hardware store,,"41, Siyaganj Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Swatantra hardware stores,hardware store,,"police station, 4/35, pathar godam road, near Nayapura, Nayapura, Indore, Madhya Pradesh 452003",,,,
C M & SONS (SUWASRA WALA ) INDORE,hardware store,09907380533,"Siyaganj Main Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
United hardware,hardware store,,"34, 1, Jawahar Marg, near police chowki, Jhanda chowk, Indore, Madhya Pradesh 452007",,,,
PAWAN HARDWARE STORES,hardware store,07312430244,"Siyaganj, Indore, Madhya Pradesh 452007",,,,
AMAN CHOUHAN,hardware store,08319051973,"Gdc College, Shop No 09 Main Raod, Indore - Khandwa Rd, Indore, Madhya Pradesh 452007",,,,
Vinayak Hardware,hardware store,07313135463,"368/2, Jawahar Marg, near Saifee Hotel, opp. Bohra Masjid, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Vishwakarma Ply and hardware,hardware store,09584127143,"Barod Malwa, Dag Road, in front of Piyush Trader, nearby Dhan Mandi, Risi Nagar, Tilak Path, Indore, Madhya Pradesh 452007",,,,
Hakimi Hardware And Tools,hardware store,09425127386,"446, 446, Jawahar Marg, Ranipura Gali, Siyaganj, Indore, Madhya Pradesh 452007",,,,
New Burhani Hardware| Wholesaler of Silicone sealant | Drywall Screws | VHB Tape in Indore,hardware store,08878291452,"51, Shradhanand Marg Main Rd, Daulatganj, Indore, Madhya Pradesh 452007",,,,
Burhani Traders Indore,hardware store,,"33, S Hathipala Rd, South Hathipala, Sati Hotel Square, South Hathipala, Indore, Madhya Pradesh 452007",,22.7153907,75.8641874,
Ashish Traders,hardware store,08319514242,"1/3, opp. to indore umbrella factory, Ranipura, Indore, Madhya Pradesh 452007",,22.7169907,75.8627989,
F A CHANDURWALA,hardware store,09893754784,"Saifee Hotel Square, 456, Jawahar Marg, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Quality Hardware And Paints,hardware store,09993546969,"4, Indore-Icchapur Rd, Gadge Baba Dharmshala, Moti Tabela, Indore, Madhya Pradesh 452007",,22.7109077,75.8562081,
Nagda Hardware,hardware store,09039843502,"Agrawal Hardware, near Nagda Hardware, Kishanpura, Indore, Madhya Pradesh 452007",,22.7187915,75.8579926,
NEW NAZMI HARDWARE,hardware store,09424875652,"Nihalpura, Rajwada, Indore, Madhya Pradesh 452007",,,,
Akshay Hardware,hardware store,09187503077,"Shop No. 24, Kishanpura, Indore, Madhya Pradesh 452007",,,,
Shibaam Traders,hardware store,09617744352,"Shop No, At Saifee Hotel, 453, Jawahar Marg, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Taheri Hardware,hardware store,09977246152,"Nihalpura, Ranipura, Indore, Madhya Pradesh 452007",,,,
MUFADDAL HARDWARE,hardware store,09584873652,"52, Indreshwar Marg Near Grudwara chowk Rajwada 452004, Indore, Madhya Pradesh 452007",,,,
Shabbir Traders | Plywood and Hardware Shop in Indore,hardware store,09009566052,"Jhanda Chowk, 439, Jawahar Marg, Siyaganj, Indore, Madhya Pradesh 452007",https://shabbirtraders.in,,,0x3962fd09e6aaa18f:0x57a41323863cbc07
"Ozone India | Dm Hardware | Allapura main road, Indore",hardware store,09926082850,"23/2 allapura main road, near teerathbhai kalachand school, Indore, Madhya Pradesh 452004, Indore, Madhya Pradesh 452007",https://stores.ozone.in,,,
STAR HARDWARE,hardware store,09111651039,"70/3, near Jawahar Marg, near Carpet House, Daulatganj, Indore, Madhya Pradesh 452007",,,,
PRANAY RAJESH GUPTA,hardware store,09893902108,"RAJESH HARDWARE Mahatma Gandhi Rd Rajwada, Maharaja Tukoji Rao Holker Cloth Market, Indore, Madhya Pradesh 452007",,,,
Indore Home Decor,home decor store,,"Sanjay Setu, South Toda, Indore, Madhya Pradesh 452007",,,,0x3962fdf2a833b059:0x3f581f71be063538
Galaxy Decor - Decorative Laminates | Plywood Dealer | Home Decor | Furniture Hardware,home decor store,09993607715,"Snehnagar, Indore, Madhya Pradesh 452001",https://instagram.com,,,
MM Home Decor,home decor store,09826952569,"170; anjani nagar, Bijasan Rd, Indore, Madhya Pradesh 452002",,,,
Joharri Furnishing,home decor store,08770056672,"24, Sanjay Setu Rd, South Toda, Indore, Madhya Pradesh 452007",,,,
Royal Home Decor & Wallpapers,home decor store,,"Jawahar Marg, Daulatganj, Indore, Madhya Pradesh 452001",,,,
Lalchand Hassanand,home decor store,09826077553,"Cloth Market, 77/7, Yashwant Ganj, M.T Cloth Market, Sitlamata Bazar, Indore, Madhya Pradesh 452001",https://sites.google.com,,,
DC jewelry,jewellery shop,07000332073,"315, Bengali Square, Goyal Nagar, Indore, Madhya Pradesh 452018",https://dcjewelry.in,,,
Multani Jewellers,jewellery shop,09993138444,"Shop.No.11, 12, Bada Sarafa, Shakkar Bazar, Indore, Madhya Pradesh 452002",,,,
Shree Jain jewellers exclusive artificial jewellery,jewellery shop,09619341401,"127, Vikram Tower, Sapna Sangeeta Rd, Navlakha, Indore, Madhya Pradesh 452001",https://grexa.site,22.7011778,75.8701888,
Reliance Jewels,jewellery shop,08291638657,"Ground Floor, Satyaraj Building, AB Rd, opposite 4th Floor, Scheme No 54, Indore, Madhya Pradesh 452010",https://stores.reliancejewels.com,22.7452985,75.8933133,
Vakpati Jewellers Limited,jewellery shop,,"8/9, 1st floor Swarnim Complex Sakkar bazar, Sarafa Bazar, Indore, Madhya Pradesh 452002",https://vakpati.in,,,
PRIYANSHI COMMUNICATION,mobile phone store,09826065140,"15, Palda Naka, Shriram Nagar, Palda, Indore, Madhya Pradesh 452001",https://priyanshimobile.com,22.6857485,75.8905731,
shiv shakti telecom,mobile phone store,09009900075,"6/41, opp. police choki, Bhagirathpura, Indore, Madhya Pradesh 452003",,,,
Mobile world,mobile phone store,09827444844,"Marathe Complex, 178, Jail Rd, M.G.Road, Near Aarohi Collection, Indore GPO, Indore, Madhya Pradesh 452007",,22.7211152,75.8617625,
Zam Zam Mobile Accessories,mobile phone store,,"DOLLAR MARKET, 45, behind Surya Centre, Lodhi Mohalla, Jail Road, Indore, Madhya Pradesh 452007",,,,
Arihant Mobile Indore,mobile phone store,09131831169,"Shop no 5, Devi Ahilya Marg, market, Jail Road, Indore, Madhya Pradesh 452003",https://arihantmobiles.com,,,
Anmol Mobile and Accessories,mobile phone store,,"2, Khanna Chamber, Mahatma Gandhi Road, Jail Road, Nagar Nigam, Indore, Madhya Pradesh 452007",,,,
JAIN ENTERPRISES,mobile phone store,08109406700,"147, Jail Rd, Indore GPO, Indore, Madhya Pradesh 452007",,,,
Hotspot The Mobile Store,mobile phone store,,"1st floor 24, uro market, Devi Ahilya Marg, Jail Road, Indore, Madhya Pradesh 452007",,,,
Galaxy Mobile,mobile phone store,09893620005,"PV97+V3R, Rayau Road, Mahatma Gandhi Rd, Indore, Madhya Pradesh 452007",,,,
"Rajhans Electronics, Jail Road, Indore",mobile phone store,,"Siddhi Vinayak Market 1 First Floor, Madhya Pradesh 452007",,,,
Hare Krishna mobile assesrise,mobile phone store,,"214\2C, behind Shri Balaji Tower, Khajuri Bazar, Indore, Madhya Pradesh 452002",,,,
Fazal Electronics,mobile phone store,09630129651,"No. G-2, Surya Centre, No. 177, Jail Rd, M.G Road, Indore GPO, Indore, Madhya Pradesh 452007",,,,
9m mobile skins,mobile phone store,,"30/2 , g-4, silver avenue, Lodhi Mohalla, Jail Road, Indore, Madhya Pradesh 452007",,,,
Music king,music store,09826081505,"PV98+346, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
"PUNCH BEAT® Munna Electronics, indore",music store,09826077854,"M14 Mahalaxmi Complex, maharani road, 968/A, Airport Road, Rajnagar, Indore, Madhya Pradesh 452007",https://munnaelectronics.com,,,
Vanshraj Electronics,music store,06232321216,"number 101, Building, New shop[02] 67 maharani raod <Shop no [01] Shivam, Maharani Rd, Indore, Madhya Pradesh 452007",,,,
Dot Wav Studios – Recording Studio in Indore,music store,08889262516,"111, trade center, Near Indraprastha Tower, South Tukoganj, Indore, Madhya Pradesh 452002",https://dotwavstudios.netlify.app,,,
Pawan Music House,music store,,"72, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Aalaap Digital Audio and Film Production (आलाप डिजिटल ऑडियो एंड फ़िल्म प्रोडक्शन),music store,09302133073,"27/2 Leela Building, New Palasia, Indore, Madhya Pradesh 452001",https://aalaapstudio.com,,,
Shraddha Shree Electronics,music store,09098860241,"205, Nariman Point, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",https://shraddhashree.websites.co.in,,,
DSP DIGITAL RECORDING STUDIO,music store,,"PV95+WJH, Mahatma Gandhi Rd, Near MRAGNAYANI, Riverside Road, Khatipura, Indore, Madhya Pradesh 452007",,,,
New raj radio,music store,09926596186,"Khandwawala Complex, 97, Maharani Rd, opposite Elora Talkies, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Akshay MUSIC Academy,music store,09827381040,"Sudarshan Tower, Mahu Naka Rd, Malganj, Biyabani, Indore, Madhya Pradesh 452002",,,,
"Sur Malhar Music & Art Academy - Best music classes, Learn Guitar, Piano & More in indore",music store,09165865884,"Shri Cloth Market girls School, Raj Mohalla South, Raj Mohalla, Indore, Madhya Pradesh 452002",,,,
Mahaveer Radios,music store,,"Sanjay Setu, No. 31, Khatipura Main Rd, Khatipura, Indore, Madhya Pradesh 452007",,,,
OBeter Music Live Stage Performance Bollywood Music Artist & Lyricist Mr Ayam,music store,08085605421,"Bus Stand, 03, near Navlakha, Snehnagar, Indore, Madhya Pradesh 452001",https://instagram.com,22.7000371,75.8685404,
Jay Bholenath Bhajan & Sunderkand mandal Indore,music store,09165424984,"51 no, 46, near, Banganga Rd, Pushpa Nagar, Indore, Madhya Pradesh 452015",https://jaybholenathbhajan.online,,,
Audipye Studios Indore,music store,09752463379,"Prem Prakash Marg, Khatiwala Tank, Indore, Madhya Pradesh 452014",https://audipyestudiosindore.com,,,
DACHI Stabilizers,music store,09755902753,"67, Maharani Rd, near Central Kotwali, Ranipura, Chauraha, Indore, Madhya Pradesh 452007",,,,
DMS Studio,music store,09303230735,"202, Lemon Tower, Sutar Gali, Jail Road, Indore, Madhya Pradesh 452007",https://dmsrecordingstudio.com,,,
Ram Radio,music store,09827358795,"Raja Ram Mohan Roy Complex., phase 2, MTH Compound, Indore, Madhya Pradesh 452007",https://instagram.com,,,
Badshah Traders,music store,07312415152,"61, Maulana Azad Marg, Janta Colony, Lohar Patti, Indore, Madhya Pradesh 452002",,,,
Super Plastic Teaders,music store,09826078689,"96, Lohar Patti, Indore, Madhya Pradesh 452002",,,,
Music Plaza,music store,07314065192,"LG -3&18, Arcade Silver, 1, Near 56 Dukan, 11 Bungalow Colony, New Palasia, Indore, Madhya Pradesh 452001",,,,
Punam Musical Store,music store,,"Tulsi Complex, 40/1, Sukhliya Main Rd, near OM Sweets, Pardesipura, Indore, Madhya Pradesh 452003",,,,
Indore Music Studio And Video Production,music store,07024538241,"Number 1, MR 9 Square, 9/1 Malviya Nagar, Gali, Indore, Madhya Pradesh 452001",,,,
Rishabh Sales,music store,09329693206,"BR Goyal Trade Centre, Maharani Rd, centre67/1, Indore, Madhya Pradesh 452007",,,,
Sundarkand Mandal Indore,music store,07000901238,"101, 2, Nanda Nagar, Indore, Madhya Pradesh 452011",,,,
KD Cabinet,music store,09098860241,"Shop No 01, Manoj Jain, near Ansh Events, Indira Colony, Indore, Madhya Pradesh 452002",,,,
Raghav sales,music store,,"18, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
kashi DJ Indore,music store,09329475750,"janseva nagar, water tank, 01, Annapurna Rd, Bank Colony, Indore, Madhya Pradesh 452001",,,,
Sardar Malva Band,music store,07312546541,"245, Mahatma Gandhi Rd, Khajuri Bazar, Indore, Madhya Pradesh 452002",https://youtu.be,22.719067,75.8513108,
BS Indore Cabinet,music store,,"PR7C+65C, Chandan Nagar, Indore, Madhya Pradesh 452002",,,,
Pro Audio House,music store,07314226411,"20, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
V4 Music,music store,,"255, 18, Samajwadi Indira Nagar, Scheme 71, Indore, Madhya Pradesh 452009",,,,
ahuja subh sound,music store,09977100727,"goyal trade center, g-2, Maharani Rd, Siyaganj, Indore, Madhya Pradesh 452007",,,,
Ashok Music House,music store,09926500275,"67 Maharani Road, main square, near Siyaganj, Indore, Madhya Pradesh 452007",,,,
Reply,music store,,"PV93+3QM, Nihalpura, Rajwada, Indore, Madhya Pradesh 452007",,,,
Swaratmika Films & Recording Studio,music store,,"Swaratmika Films & Recording studioPlot No.1950, Sch. No.114, near Hotel Seemansh, Indore, Madhya Pradesh 452001",,,,
Ganesh stationery printing,office supplies store,09907499007,"612, Mahatma Gandhi Rd, opp. Shri Balaji Tower, Khajuri Bazar, Indore, Madhya Pradesh 452002",,,,
Pen House,office supplies store,07312539764,"G 16-17, 209, Mahatma Gandhi Rd, near Shree Yashoda Mata Mandir, Khajuri Bazar, Indore, Madhya Pradesh 452002",,,,
New Satish Calendar Company,office supplies store,09301608683,"173 Krishnapura M.G Road, (In The Lane Of Ganesh Cap Mart), Indore, Madhya Pradesh 452007",,,,
Allied Paper and Print Solution,office supplies store,09425055675,"42, Martand Chowk, Indore, Madhya Pradesh 452007",https://alliedprints.co.in,,,
Kataria Pen House,office supplies store,07312542334,"159, Mahatma Gandhi Rd, Yashoda Mata mandir, Rajwad, Khajuri Bazar, Indore, Madhya Pradesh 452002",,22.718871,75.8534145,
Royal Stationery Stores,office supplies store,07312530899,"164, 10, Ranipura Main Rd, Nayi Bagad, Ranipura, Indore, Madhya Pradesh 452007",,22.71808,75.8629584,
Parshwa Stationery Mart,office supplies store,07312548809,"166, Ranipura Main Rd, Nayi Bagad, Khatipura, Indore, Madhya Pradesh 452007",,,,
Ajanta Stationery Mart,office supplies store,07312452083,"617 Mahatma Gandhi Rd Rajwada, Khajuri Bazar, Indore, Madhya Pradesh 452002",,,,
Daga Stationery,office supplies store,,"UG-5, Nehru Park Rd, Shekar Grand,Sita Bagh,Behind Regal Talkies,Near Phenu Market,Opp.Abunkar shop, Nehru Park 2, Dhenu Market, Indore, Madhya Pradesh 452003",,,,
Kripal Pen Point,office supplies store,07312544276,"72, Ranipura Main Rd, Ranipura, Indore, Madhya Pradesh 452007",,,,
Mukta Eyewear,optician store,09129549595,"E/2, AB Rd, Sector E, HIG Colony, Indore, Madhya Pradesh 452011",,,,
Ayan Opticals Belt & Purse Home,optician store,09826218888,"27, 60 Feet Rd, Ext 1, Sukhdev Nagar, Indore, Madhya Pradesh 452005",,,,
"Lenskart.com at Scheme No 54, Indore (First Lens Replacement Free)",optician store,08929328755,"Shop No G 2, Satsang Sagar Apartment, Plot No BF39 Scheme No 54, opposite Sica School, Vijay Nagar, Indore, Madhya Pradesh 452010",https://lenskart.com,22.7562381,75.890786,
Piyush Opticals,optician store,09993440010,"16 Junapitha Main Chowk, behind Mataji Mandir, Indore, Madhya Pradesh 452002",,22.7197779,75.8507695,
Tanabana's Vision Plus Optics,optician store,09424848988,"9/8, Yeshwant Niwas Rd, near YES BANK, Maan Sarovar, Indore, Madhya Pradesh 452003",,22.7314199,75.8744666,
APEX VISION OPTICS,optician store,07224867363,"503,Mahatma Gandhi Rd, opp Kothari Market Lodhi Mohalla,Rajwara, Khatipura, Indore, Madhya Pradesh 452007",,,,
Ashok Optical best shop near me vijay nagar in indore m.p |specs | Contact-Lens | frames |,optician store,07089098980,"22 No Sector C, Vijay Nagar, Aranya Nagar, Indore, Madhya Pradesh 452010",https://facebook.com,22.764588,75.889421,
Lenskart.com at Treasure Island Next Mall (First Lens Replacement Free),optician store,07428891258,"Shop No F1, First Floor, Treasure Island Next Mall, near Biba, Indore, Madhya Pradesh 452001",https://lenskart.com,22.7181225,75.8716005,
"Lenskart.com at Race Course Road, Indore (First Lens Replacement Free)",optician store,07428891197,"Shop No UG2, Upper Ground Floor, Darshan Mall, 15/2, Race Course Rd, opposite PF Office, Near Janjeerwala Square, Opposite B.B.C, Race Course Road, Indore, Madhya Pradesh 452003",https://lenskart.com,,,
Cleardekho Optical,optician store,07314911649,"LG-8, Mangal city, AB Rd, below Woodland Showroom, Scheme No 54, Indore, Madhya Pradesh 452010",https://cleardekho.com,22.7524216,75.8963034,
Vision 4 U Optical | Best Optical Store Near Palasia | Optics in Indore | Sunglasses in Indore | Eye Checkup in Indore,optician store,,"Upper Ground Floor, Regency Pride, 109, Shri Nagar Main Rd, Shree Nagar, Indore, Madhya Pradesh 452018",,,,
"Lenskart.com at LIG Colony, Indore (First Lens Replacement Free)",optician store,08742975973,"G-5 Hig, Ground Floor 03 & Upper Floor, Lig Colony, Khajrani, Tehsil, Indore, Madhya Pradesh 452011",https://stores.lenskart.com,,,
Parth Optical,optician store,07389664027,"G3, Labh Plaza, Tilak Nagar Main Rd, near Vishwas Dairy, Tilak Nagar, Indore, Madhya Pradesh 452018",,22.7188276,75.8966684,
LYRA OPTICALS,optician store,07299999604,"SHOP NO G1 AT, 1255/26, near ESIC HOSPITAL, Nanda Nagar, Indore, Madhya Pradesh 452011",https://lyraopticals.com,,,
